YYYYMMDD	Hour	Lat	Long	Baro	Dry	Wet
1943-01-20	09	51.88	-176.65	29.14	39.4	38.0
1943-01-20	10	51.88	-176.65	29.18	40.3	38.1
1943-01-20	11	51.88	-176.65	29.24	40.3	38.1
1943-01-20	12	51.88	-176.65	29.28	40.3	38.1
1943-01-20	13	51.88	-176.65	29.30	41.4	38.7
1943-01-20	14	51.88	-176.65	29.34	41.4	39.5
1943-01-20	15	51.88	-176.65	29.35	41.4	39.5
1943-01-20	16	51.88	-176.65	29.35	41.4	39.5
1943-01-20	17	51.88	-176.65	29.39	41.4	39.5
1943-01-20	18	51.88	-176.65	29.43	41.4	39.5
1943-01-20	19	51.88	-176.65	29.45	40.3	38.9
1943-01-20	20	51.88	-176.65	29.45	40.3	38.9
1943-01-20	21	51.88	-176.65	29.49	40.3	37.6
1943-01-20	22	51.88	-176.65	29.53	40.3	38.1
1943-01-20	23	51.88	-176.65	29.56	40.3	39.0
1943-01-20	24	51.88	-176.65	29.59	41.4	39.1
1943-01-21	01	51.88	-176.65	29.60	41.4	39.1
1943-01-21	02	51.88	-176.65	29.62	40.3	39.0
1943-01-21	03	51.88	-176.65	29.63	40.3	39.0
1943-01-21	04	51.88	-176.65	29.66	39.4	38.9
1943-01-21	05	51.88	-176.65	29.67	39.4	38.5
1943-01-21	06	51.88	-176.65	29.68	37.9	37.5
1943-01-21	07	51.88	-176.65	29.69	37.9	37.5
1943-01-21	08	51.88	-176.65	29.69	38.3	37.4
1943-01-21	09	51.88	-176.65	29.72	38.3	37.4
1943-01-21	10	51.88	-176.65	29.75	39.4	37.6
1943-01-21	11	51.88	-176.65	29.76	40.3	39.4
1943-01-21	12	51.88	-176.65	29.77	41.4	39.1
1943-01-21	13	51.88	-176.65	29.77	41.4	40.4
1943-01-21	14	51.88	-176.65	29.77	41.4	40.4
1943-01-21	15	51.88	-176.65	29.77	42.4	41.9
1943-01-21	16	51.88	-176.65	29.77	42.4	41.4
1943-01-21	17	51.88	-176.65	29.77	42.4	41.0
1943-01-21	18	51.88	-176.65	29.77	41.4	40.4
1943-01-21	19	51.88	-176.65	29.77	40.3	39.9
1943-01-21	20	51.88	-176.65	29.77	40.3	39.4
1943-01-21	21	51.88	-176.65	29.77	40.3	39.0
1943-01-21	22	51.88	-176.65	29.78	40.3	39.0
1943-01-21	23	51.88	-176.65	29.77	39.4	38.5
1943-01-21	24	51.88	-176.65	29.79	39.4	38.5
1943-01-22	01	51.88	-176.65	29.78	39.4	37.6
1943-01-22	02	51.88	-176.65	29.77	38.3	36.6
1943-01-22	03	51.88	-176.65	29.76	38.3	36.6
1943-01-22	04	51.88	-176.65	29.76	37.4	36.5
1943-01-22	05	51.88	-176.65	29.74	37.4	36.5
1943-01-22	06	51.88	-176.65	29.72	36.3	35.5
1943-01-22	07	51.88	-176.65	29.72	36.3	35.5
1943-01-22	08	51.88	-176.65	29.72	37.4	36.5
1943-01-22	09	51.88	-176.65	29.72	37.4	36.5
1943-01-22	10	51.88	-176.65	29.71	38.3	36.2
1943-01-22	11	51.88	-176.65	29.71	37.4	36.5
1943-01-22	12	51.88	-176.65	29.71	36.3	35.5
1943-01-22	13	51.88	-176.65	29.70	37.4	36.5
1943-01-22	14	51.88	-176.65	29.68	37.4	35.7
1943-01-22	15	51.88	-176.65	29.63	37.4	36.5
1943-01-22	16	51.88	-176.65	29.63	36.3	35.5
1943-01-22	17	51.88	-176.65	29.62	35.4	35.0
1943-01-22	18	51.88	-176.65	29.61	34.3	33.5
1943-01-22	19	51.88	-176.65	29.62	34.3	33.5
1943-01-22	20	51.88	-176.65	29.61	34.3	32.3
1943-01-22	21	51.88	-176.65	29.61	35.4	32.3
1943-01-22	22	51.88	-176.65	29.59	33.4	33.0
1943-01-22	23	51.88	-176.65	29.59	33.4	32.6
1943-01-22	24	51.88	-176.65	29.58	33.4	32.6
1943-01-23	01	51.88	-176.65	29.58	33.4	32.6
1943-01-23	02	51.88	-176.65	29.58	33.4	33.0
1943-01-23	03	51.88	-176.65	29.57	33.4	32.6
1943-01-23	04	51.88	-176.65	29.54	32.4	31.6
1943-01-23	05	51.88	-176.65	29.54	33.1	32.2
1943-01-23	06	51.88	-176.65	29.55	32.4	31.6
1943-01-23	07	51.88	-176.65	29.53	33.4	31.8
1943-01-23	08	51.88	-176.65	29.53	33.4	31.8
1943-01-23	09	51.88	-176.65	29.53	33.4	31.8
1943-01-23	10	51.88	-176.65	29.54	33.4	31.8
1943-01-23	11	51.88	-176.65	29.56	33.4	31.1
1943-01-23	12	51.88	-176.65	29.57	33.4	31.8
1943-01-23	13	51.88	-176.65	29.57	33.4	31.8
1943-01-23	14	51.88	-176.65	29.57	32.4	30.4
1943-01-23	15	51.88	-176.65	29.56	32.4	30.4
1943-01-23	16	51.88	-176.65	29.56	34.3	31.6
1943-01-23	17	51.88	-176.65	29.57	31.3	29.1
1943-01-23	18	51.88	-176.65	29.60	31.3	29.1
1943-01-23	19	51.88	-176.65	29.61	31.3	29.1
1943-01-23	20	51.88	-176.65	29.62	30.4	30.0
1943-01-23	21	51.88	-176.65	29.63	30.4	28.2
1943-01-23	22	51.88	-176.65	29.63	30.4	30.0
1943-01-23	23	51.88	-176.65	29.64	30.4	27.6
1943-01-23	24	51.88	-176.65	29.64	31.3	28.2
1943-01-24	01	51.88	-176.65	29.65	31.3	29.1
1943-01-24	02	51.88	-176.65	29.65	31.3	28.2
1943-01-24	03	51.88	-176.65	29.65	31.3	29.1
1943-01-24	04	51.88	-176.65	29.65	31.3	29.1
1943-01-24	05	51.88	-176.65	29.64	31.3	29.1
1943-01-24	06	51.88	-176.65	29.64	31.3	30.5
1943-01-24	07	51.88	-176.65	29.63	31.3	30.5
1943-01-24	08	51.88	-176.65	29.63	31.3	30.9
1943-01-24	09	51.88	-176.65	29.61	31.3	28.2
1943-01-24	10	51.88	-176.65	29.61	31.3	28.2
1943-01-24	11	51.88	-176.65	29.61	31.3	28.2
1943-01-24	12	51.88	-176.65	29.59	31.3	28.4
1943-01-24	13	51.88	-176.65	29.60	31.3	29.1
1943-01-24	14	51.88	-176.65	29.59	31.3	29.1
1943-01-24	15	51.88	-176.65	29.57	30.4	30.0
1943-01-24	16	51.88	-176.65	29.55	31.3	30.9
1943-01-24	17	51.88	-176.65	29.56	28.4	27.7
1943-01-24	18	51.88	-176.65	29.57	28.4	26.0
1943-01-24	19	51.88	-176.65	29.58	28.4	26.0
1943-01-24	20	51.88	-176.65	29.59	28.4	26.0
1943-01-24	21	51.88	-176.65	29.59	27.3	25.0
1943-01-24	22	51.88	-176.65	29.61	27.3	23.9
1943-01-24	23	51.88	-176.65	29.62	27.3	23.9
1943-01-24	24	51.88	-176.65	29.64	26.4	23.3
1943-01-25	01	51.88	-176.65	29.67	26.4	22.8
1943-01-25	02	51.88	-176.65	29.67	25.3	24.0
1943-01-25	03	51.88	-176.65	29.68	25.3	22.9
1943-01-25	04	51.88	-176.65	29.68	26.4	23.9
1943-01-25	05	51.88	-176.65	29.68	26.4	23.9
1943-01-25	06	51.88	-176.65	29.70	26.4	25.1
1943-01-25	07	51.88	-176.65	29.69	24.4	23.8
1943-01-25	08	51.88	-176.65	29.69	25.3	23.7
1943-01-25	09	51.88	-176.65	29.70	25.3	23.7
1943-01-25	10	51.88	-176.65	29.71	26.4	25.1
1943-01-25	11	51.88	-176.65	29.71	28.4	26.6
1943-01-25	12	51.88	-176.65	29.71	28.4	26.6
1943-01-25	13	51.88	-176.65	29.71	30.4	28.5
1943-01-25	14	51.88	-176.65	29.69	31.3	28.2
1943-01-25	15	51.88	-176.65	29.68	31.3	28.5
1943-01-25	16	51.88	-176.65	29.66	31.3	28.2
1943-01-25	17	51.88	-176.65	29.66	32.4	30.1
1943-01-25	18	51.88	-176.65	29.65	32.4	30.4
1943-01-25	19	51.88	-176.65	29.64	31.3	30.5
1943-01-25	20	51.88	-176.65	29.63	31.3	29.8
1943-01-25	21	51.88	-176.65	29.61	30.4	28.5
1943-01-25	22	51.88	-176.65	29.58	31.3	28.4
1943-01-25	23	51.88	-176.65	29.56	31.3	28.4
1943-01-25	24	51.88	-176.65	29.54	31.3	28.4
1943-01-26	01	51.88	-176.65	29.52	32.4	30.1
1943-01-26	02	51.88	-176.65	29.49	33.4	30.1
1943-01-26	03	51.88	-176.65	29.47	33.4	30.8
1943-01-26	04	51.88	-176.65	29.43	32.4	30.1
1943-01-26	05	51.88	-176.65	29.41	32.4	30.1
1943-01-26	06	51.88	-176.65	29.37	33.4	30.8
1943-01-26	07	51.88	-176.65	29.33	33.4	31.1
1943-01-26	08	51.88	-176.65	29.30	33.4	31.1
1943-01-26	09	51.88	-176.65	29.24	32.4	31.2
1943-01-26	10	51.88	-176.65	29.21	34.3	32.7
1943-01-26	11	51.88	-176.65	29.19	34.3	32.7
1943-01-26	12	51.88	-176.65	29.15	34.3	32.7
1943-01-26	13	51.88	-176.65	29.12	32.4	31.6
1943-01-26	14	51.88	-176.65	29.08	33.4	33.0
1943-01-26	15	51.88	-176.65	29.00	33.4	33.4
1943-01-26	16	51.88	-176.65	28.95	33.4	33.4
1943-01-26	17	51.88	-176.65	28.91	33.4	33.4
1943-01-26	18	51.88	-176.65	28.87	33.4	33.4
1943-01-26	19	51.88	-176.65	28.84	33.4	33.4
1943-01-26	20	51.88	-176.65	28.81	34.3	34.0
1943-01-26	21	51.88	-176.65	28.79	34.3	34.3
1943-01-26	22	51.88	-176.65	28.78	34.3	34.0
1943-01-26	23	51.88	-176.65	28.77	34.3	34.3
1943-01-26	24	51.88	-176.65	28.76	36.3	34.2
1943-01-27	01	51.88	-176.65	28.75	36.3	34.2
1943-01-27	02	51.88	-176.65	28.76	37.4	34.8
1943-01-27	03	51.88	-176.65	28.75	37.4	35.2
1943-01-27	04	51.88	-176.65	28.77	36.3	34.2
1943-01-27	05	51.88	-176.65	28.78	37.4	34.5
1943-01-27	06	51.88	-176.65	28.78	37.4	34.5
1943-01-27	07	51.88	-176.65	28.79	37.4	34.8
1943-01-27	08	51.88	-176.65	28.79	37.4	34.5
1943-01-27	09	51.88	-176.65	28.81	37.4	35.2
1943-01-27	10	51.88	-176.65	28.83	37.4	35.2
1943-01-27	11	51.88	-176.65	28.85	37.4	35.2
1943-01-27	12	51.88	-176.65	28.87	37.4	35.7
1943-01-27	13	51.88	-176.65	28.87	39.4	37.1
1943-01-27	14	51.88	-176.65	28.88	38.3	36.2
1943-01-27	15	51.88	-176.65	28.87	38.3	35.7
1943-01-27	16	51.88	-176.65	28.86	38.3	35.3
1943-01-27	17	51.88	-176.65	28.86	39.4	35.2
1943-01-27	18	51.88	-176.65	28.86	38.3	34.6
1943-01-27	19	51.88	-176.65	28.86	37.4	34.8
1943-01-27	20	51.88	-176.65	28.86	37.4	35.2
1943-01-27	21	51.88	-176.65	28.84	37.4	34.8
1943-01-27	22	51.88	-176.65	28.85	37.4	34.8
1943-01-27	23	51.88	-176.65	28.84	37.4	34.8
1943-01-27	24	51.88	-176.65	28.84	37.4	34.5
1943-01-28	01	51.88	-176.65	28.85	36.3	34.6
1943-01-28	02	51.88	-176.65	28.84	36.3	34.6
1943-01-28	03	51.88	-176.65	28.83	36.3	34.2
1943-01-28	04	51.88	-176.65	28.82	36.3	34.2
1943-01-28	05	51.88	-176.65	28.82	37.4	34.5
1943-01-28	06	51.88	-176.65	28.80	37.4	34.5
1943-01-28	07	51.88	-176.65	28.80	36.3	34.2
1943-01-28	08	51.88	-176.65	28.79	36.3	34.2
1943-01-28	09	51.88	-176.65	28.81	36.3	34.2
1943-01-28	10	51.88	-176.65	28.82	36.3	34.2
1943-01-28	11	51.88	-176.65	28.82	36.3	33.8
1943-01-28	12	51.88	-176.65	28.83	37.4	34.5
1943-01-28	13	51.88	-176.65	28.84	38.3	35.3
1943-01-28	14	51.88	-176.65	28.83	38.3	35.0
1943-01-28	15	51.88	-176.65	28.82	38.3	35.0
1943-01-28	16	51.88	-176.65	28.81	40.3	35.0
1943-01-28	17	51.88	-176.65	28.80	38.3	33.6
1943-01-28	18	51.88	-176.65	28.81	37.4	34.5
1943-01-28	19	51.88	-176.65	28.81	36.3	34.2
1943-01-28	20	51.88	-176.65	28.82	36.3	34.2
1943-01-28	21	51.88	-176.65	28.83	35.4	33.7
1943-01-28	22	51.88	-176.65	28.83	35.4	33.7
1943-01-28	23	51.88	-176.65	28.83	35.4	34.6
1943-01-28	24	51.88	-176.65	28.82	35.4	34.6
1943-01-29	01	51.88	-176.65	28.82	35.4	34.6
1943-01-29	02	51.88	-176.65	28.82	35.4	34.6
1943-01-29	03	51.88	-176.65	28.82	35.4	34.6
1943-01-29	04	51.88	-176.65	28.80	35.4	34.9
1943-01-29	05	51.88	-176.65	28.80	35.4	34.9
1943-01-29	06	51.88	-176.65	28.80	35.4	35.4
1943-01-29	07	51.88	-176.65	28.80	34.3	34.3
1943-01-29	08	51.88	-176.65	28.80	34.3	34.3
1943-01-29	09	51.88	-176.65	28.80	33.4	33.4
1943-01-29	10	51.88	-176.65	28.81	35.4	34.9
1943-01-29	11	51.88	-176.65	28.81	35.4	34.9
1943-01-29	12	51.88	-176.65	28.82	34.3	34.3
1943-01-29	13	51.88	-176.65	28.82	36.3	35.5
1943-01-29	14	51.88	-176.65	28.82	36.3	35.9
1943-01-29	15	51.88	-176.65	28.80	36.3	35.5
1943-01-29	16	51.88	-176.65	28.80	37.9	36.6
1943-01-29	17	51.88	-176.65	28.82	38.3	37.4
1943-01-29	18	51.88	-176.65	28.81	38.3	37.4
1943-01-29	19	51.88	-176.65	28.82	37.4	36.5
1943-01-29	20	51.88	-176.65	28.84	34.3	34.3
1943-01-29	21	51.88	-176.65	28.85	35.4	34.9
1943-01-29	22	51.88	-176.65	28.86	35.4	34.9
1943-01-29	23	51.88	-176.65	28.86	35.4	35.4
1943-01-29	24	51.88	-176.65	28.87	35.4	34.6
1943-01-30	01	51.88	-176.65	28.87	35.4	34.6
1943-01-30	02	51.88	-176.65	28.88	35.4	34.9
1943-01-30	03	51.88	-176.65	28.89	35.4	35.4
1943-01-30	04	51.88	-176.65	28.89	33.4	33.4
1943-01-30	05	51.88	-176.65	28.89	33.4	33.4
1943-01-30	06	51.88	-176.65	28.92	34.3	34.0
1943-01-30	07	51.88	-176.65	28.92	34.3	34.0
1943-01-30	08	51.88	-176.65	28.92	35.4	34.6
1943-01-30	09	51.88	-176.65	28.94	34.3	34.0
1943-01-30	10	51.88	-176.65	28.95	34.3	34.0
1943-01-30	11	51.88	-176.65	28.98	33.4	33.0
1943-01-30	12	51.88	-176.65	28.99	34.3	33.5
1943-01-30	13	51.88	-176.65	29.01	34.3	34.3
1943-01-30	14	51.88	-176.65	29.02	36.3	35.5
1943-01-30	15	51.88	-176.65	29.01	37.4	36.1
1943-01-30	16	51.88	-176.65	29.02	36.3	34.6
1943-01-30	17	51.88	-176.65	29.05	37.4	35.2
1943-01-30	18	51.88	-176.65	29.06	36.3	33.5
1943-01-30	19	51.88	-176.65	29.07	35.4	32.2
1943-01-30	20	51.88	-176.65	29.09	34.3	31.6
1943-01-30	21	51.88	-176.65	29.11	34.3	32.7
1943-01-30	22	51.88	-176.65	29.12	34.3	32.7
1943-01-30	23	51.88	-176.65	29.14	33.4	33.0
1943-01-30	24	51.88	-176.65	29.15	33.4	32.6
1943-01-31	01	51.88	-176.65	29.17	33.4	32.6
1943-01-31	02	51.88	-176.65	29.19	33.4	32.6
1943-01-31	03	51.88	-176.65	29.19	33.4	32.6
1943-01-31	04	51.88	-176.65	29.21	33.4	32.6
1943-01-31	05	51.88	-176.65	29.23	34.3	32.7
1943-01-31	06	51.88	-176.65	29.24	34.3	32.7
1943-01-31	07	51.88	-176.65	29.25	33.4	32.6
1943-01-31	08	51.88	-176.65	29.26	33.4	32.6
1943-01-31	09	51.88	-176.65	29.29	33.4	32.6
1943-01-31	10	51.88	-176.65	29.31	32.4	30.4
1943-01-31	11	51.88	-176.65	29.34	32.4	30.4
1943-01-31	12	51.88	-176.65	29.35	34.3	32.3
1943-01-31	13	51.88	-176.65	29.36	35.4	32.2
1943-01-31	14	51.88	-176.65	29.38	36.3	33.5
1943-01-31	15	51.88	-176.65	29.38	37.4	34.8
1943-01-31	16	51.88	-176.65	29.38	38.3	35.8
1943-01-31	17	51.88	-176.65	29.38	40.3	36.4
1943-01-31	18	51.88	-176.65	29.39	35.4	33.4
1943-01-31	19	51.88	-176.65	29.40	34.3	32.3
1943-01-31	20	51.88	-176.65	29.42	31.3	30.5
1943-01-31	21	51.88	-176.65	29.42	30.4	29.2
1943-01-31	22	51.88	-176.65	29.44	29.3	27.9
1943-01-31	23	51.88	-176.65	29.43	30.4	28.5
1943-01-31	24	51.88	-176.65	29.43	29.3	27.9
1943-02-01	01	51.88	-176.65	29.42	28.4	27.7
1943-02-01	02	51.88	-176.65	29.41	29.3	27.9
1943-02-01	03	51.88	-176.65	29.38	29.3	27.9
1943-02-01	04	51.88	-176.65	29.35	29.3	28.2
1943-02-01	05	51.88	-176.65	29.33	34.3	33.5
1943-02-01	06	51.88	-176.65	29.30	34.3	33.5
1943-02-01	07	51.88	-176.65	29.25	34.3	32.7
1943-02-01	08	51.88	-176.65	29.21	35.4	33.4
1943-02-01	09	51.88	-176.65	29.17	36.3	33.5
1943-02-01	10	51.88	-176.65	29.13	36.3	33.5
1943-02-01	11	51.88	-176.65	29.09	36.3	33.9
1943-02-01	12	51.88	-176.65	29.04	35.4	35.0
1943-02-01	13	51.88	-176.65	28.97	33.4	33.0
1943-02-01	14	51.88	-176.65	28.92	34.3	34.3
1943-02-01	15	51.88	-176.65	28.85	35.4	34.9
1943-02-01	16	51.88	-176.65	28.78	35.4	35.4
1943-02-01	17	51.88	-176.65	28.73	36.3	35.5
1943-02-01	18	51.88	-176.65	28.68	36.3	35.5
1943-02-01	19	51.88	-176.65	28.68	36.3	35.3
1943-02-01	20	51.88	-176.65	28.65	36.0	35.1
1943-02-01	21	51.88	-176.65	28.61	36.0	35.1
1943-02-01	22	51.88	-176.65	28.60	37.4	36.5
1943-02-01	23	51.88	-176.65	28.58	37.4	36.5
1943-02-01	24	51.88	-176.65	28.57	37.4	36.5
1943-02-02	01	51.88	-176.65	28.57	37.4	36.5
1943-02-02	02	51.88	-176.65	28.57	36.3	36.3
1943-02-02	03	51.88	-176.65	28.57	36.3	36.3
1943-02-02	04	51.88	-176.65	28.59	36.3	35.9
1943-02-02	05	51.88	-176.65	28.60	36.3	36.3
1943-02-02	06	51.88	-176.65	28.63	36.3	36.3
1943-02-02	07	51.88	-176.65	28.67	36.3	35.9
1943-02-02	08	51.88	-176.65	28.69	36.3	35.9
1943-02-02	09	51.88	-176.65	28.72	37.4	37.4
1943-02-02	10	51.88	-176.65	28.78	37.4	37.4
1943-02-02	11	51.88	-176.65	28.83	37.4	36.9
1943-02-02	12	51.88	-176.65	28.88	37.4	36.9
1943-02-02	13	51.88	-176.65	28.93	36.3	35.9
1943-02-02	14	51.88	-176.65	28.99	37.0	36.2
1943-02-02	15	51.88	-176.65	29.04	36.3	35.9
1943-02-02	16	51.88	-176.65	29.09	37.4	36.5
1943-02-02	17	51.88	-176.65	29.13	36.3	34.6
1943-02-02	18	51.88	-176.65	29.18	36.3	35.5
1943-02-02	19	51.88	-176.65	29.23	35.4	34.6
1943-02-02	20	51.88	-176.65	29.30	35.4	34.6
1943-02-02	21	51.88	-176.65	29.34	35.4	34.6
1943-02-02	22	51.88	-176.65	29.40	34.3	33.5
1943-02-02	23	51.88	-176.65	29.46	34.3	33.5
1943-02-02	24	51.88	-176.65	29.49	34.3	33.5
1943-02-03	01	51.88	-176.65	29.52	34.3	33.5
1943-02-03	02	51.88	-176.65	29.57	34.3	32.7
1943-02-03	03	51.88	-176.65	29.61	35.4	33.4
1943-02-03	04	51.88	-176.65	29.65	34.3	32.3
1943-02-03	05	51.88	-176.65	29.68	34.3	32.7
1943-02-03	06	51.88	-176.65	29.69	34.3	32.3
1943-02-03	07	51.88	-176.65	29.73	34.3	32.3
1943-02-03	08	51.88	-176.65	29.76	34.3	32.3
1943-02-03	09	51.88	-176.65	29.78	34.3	32.3
1943-02-03	10	51.88	-176.65	29.82	34.3	31.6
1943-02-03	11	51.88	-176.65	29.84	32.4	30.4
1943-02-03	12	51.88	-176.65	29.87	34.3	32.3
1943-02-03	13	51.88	-176.65	29.88	34.3	31.6
1943-02-03	14	51.88	-176.65	29.90	36.3	34.2
1943-02-03	15	51.88	-176.65	29.91	37.4	33.4
1943-02-03	16	51.88	-176.65	29.90	38.3	36.9
1943-02-03	17	51.88	-176.65	29.92	36.3	33.5
1943-02-03	18	51.88	-176.65	29.93	36.3	33.9
1943-02-03	19	51.88	-176.65	29.93	34.3	33.5
1943-02-03	20	51.88	-176.65	29.96	33.4	31.1
1943-02-03	21	51.88	-176.65	29.98	32.4	30.4
1943-02-03	22	51.88	-176.65	30.00	33.4	31.1
1943-02-03	23	51.88	-176.65	30.00	33.4	31.1
1943-02-03	24	51.88	-176.65	30.01	33.4	31.1
1943-02-04	01	51.88	-176.65	30.03	33.4	31.1
1943-02-04	02	51.88	-176.65	30.03	31.3	29.5
1943-02-04	03	51.88	-176.65	30.03	30.4	29.2
1943-02-04	04	51.88	-176.65	30.03	30.4	30.0
1943-02-04	05	51.88	-176.65	30.04	30.4	28.6
1943-02-04	06	51.88	-176.65	30.05	30.4	28.6
1943-02-04	07	51.88	-176.65	30.05	31.3	30.5
1943-02-04	08	51.88	-176.65	30.07	31.3	30.5
1943-02-04	09	51.88	-176.65	30.09	32.4	31.6
1943-02-04	10	51.88	-176.65	30.11	32.4	31.6
1943-02-04	11	51.88	-176.65	30.13	32.4	31.6
1943-02-04	12	51.88	-176.65	30.14	34.3	32.8
1943-02-04	13	51.88	-176.65	30.16	35.4	33.4
1943-02-04	14	51.88	-176.65	30.18	36.3	34.3
1943-02-04	15	51.88	-176.65	30.18	35.4	33.4
1943-02-04	16	51.88	-176.65	30.19	36.3	34.3
1943-02-04	17	51.88	-176.65	30.20	36.3	34.3
1943-02-04	18	51.88	-176.65	30.21	36.3	34.3
1943-02-04	19	51.88	-176.65	30.23	35.4	33.7
1943-02-04	20	51.88	-176.65	30.23	33.4	33.3
1943-02-04	21	51.88	-176.65	30.25	34.3	33.4
1943-02-04	22	51.88	-176.65	30.25	34.3	33.5
1943-02-04	23	51.88	-176.65	30.27	34.3	32.8
1943-02-04	24	51.88	-176.65	30.28	33.4	32.6
1943-02-05	01	51.88	-176.65	30.27	33.4	32.6
1943-02-05	02	51.88	-176.65	30.30	34.3	32.4
1943-02-05	03	51.88	-176.65	30.30	32.4	31.9
1943-02-05	04	51.88	-176.65	30.30	32.4	31.6
1943-02-05	05	51.88	-176.65	30.29	32.4	31.9
1943-02-05	06	51.88	-176.65	30.27	32.4	31.6
1943-02-05	07	51.88	-176.65	30.26	34.3	32.4
1943-02-05	08	51.88	-176.65	30.25	33.4	32.6
1943-02-05	09	51.88	-176.65	30.24	33.4	32.6
1943-02-05	10	51.88	-176.65	30.21	33.4	32.6
1943-02-05	11	51.88	-176.65	30.19	33.4	31.8
1943-02-05	12	51.88	-176.65	30.19	35.4	33.4
1943-02-05	13	51.88	-176.65	30.16	35.4	33.4
1943-02-05	14	51.88	-176.65	30.11	36.3	34.2
1943-02-05	15	51.88	-176.65	30.06	37.4	34.9
1943-02-05	16	51.88	-176.65	30.00	36.3	34.7
1943-02-05	17	51.88	-176.65	29.97	37.0	34.9
1943-02-05	18	51.88	-176.65	29.90	37.4	35.7
1943-02-05	19	51.88	-176.65	29.85	36.3	35.5
1943-02-05	20	51.88	-176.65	29.79	36.3	35.5
1943-02-05	21	51.88	-176.65	29.78	36.3	35.9
1943-02-05	22	51.88	-176.65	29.71	35.4	35.4
1943-02-05	23	51.88	-176.65	29.64	35.4	35.4
1943-02-05	24	51.88	-176.65	29.61	34.3	34.3
1943-02-06	01	51.88	-176.65	29.55	35.4	35.4
1943-02-06	02	51.88	-176.65	29.51	35.4	35.4
1943-02-06	03	51.88	-176.65	29.49	37.4	37.4
1943-02-06	04	51.88	-176.65	29.46	40.3	40.3
1943-02-06	05	51.88	-176.65	29.47	42.4	40.5
1943-02-06	06	51.88	-176.65	29.48	43.3	40.1
1943-02-06	07	51.88	-176.65	29.50	42.4	38.8
1943-02-06	08	51.88	-176.65	29.51	41.4	37.5
1943-02-06	09	51.88	-176.65	29.51	42.4	38.5
1943-02-06	10	51.88	-176.65	29.53	42.4	38.0
1943-02-06	11	51.88	-176.65	29.54	40.3	37.3
1943-02-06	12	51.88	-176.65	29.55	41.4	37.1
1943-02-06	13	51.88	-176.65	29.58	42.4	38.5
1943-02-06	14	51.88	-176.65	29.56	42.4	38.5
1943-02-06	15	51.88	-176.65	29.56	42.4	38.8
1943-02-06	16	51.88	-176.65	29.56	41.4	37.5
1943-02-06	17	51.88	-176.65	29.55	41.4	36.7
1943-02-06	18	51.88	-176.65	29.54	40.3	37.6
1943-02-06	19	51.88	-176.65	29.55	40.3	37.6
1943-02-06	20	51.88	-176.65	29.55	40.3	36.9
1943-02-06	21	51.88	-176.65	29.54	40.3	37.3
1943-02-06	22	51.88	-176.65	29.54	40.3	37.3
1943-02-06	23	51.88	-176.65	29.54	39.4	36.8
1943-02-06	24	51.88	-176.65	29.54	40.3	37.3
1943-02-07	01	51.88	-176.65	29.55	39.4	37.2
1943-02-07	02	51.88	-176.65	29.54	39.4	36.8
1943-02-07	03	51.88	-176.65	29.55	38.3	36.2
1943-02-07	04	51.88	-176.65	29.54	39.4	36.4
1943-02-07	05	51.88	-176.65	29.57	38.3	35.4
1943-02-07	06	51.88	-176.65	29.57	38.3	35.4
1943-02-07	07	51.88	-176.65	29.57	38.3	35.4
1943-02-07	08	51.88	-176.65	29.58	38.3	36.2
1943-02-07	09	51.88	-176.65	29.58	38.3	37.4
1943-02-07	10	51.88	-176.65	29.60	38.3	36.2
1943-02-07	11	51.88	-176.65	29.61	38.3	35.4
1943-02-07	12	51.88	-176.65	29.61	38.3	35.4
1943-02-07	13	51.88	-176.65	29.61	38.3	35.8
1943-02-07	14	51.88	-176.65	29.62	38.3	37.9
1943-02-07	15	51.88	-176.65	29.60	39.4	37.2
1943-02-07	16	51.88	-176.65	29.61	39.4	38.5
1943-02-07	17	51.88	-176.65	29.60	39.4	38.0
1943-02-07	18	51.88	-176.65	29.61	39.4	37.2
1943-02-07	19	51.88	-176.65	29.61	39.4	37.2
1943-02-07	20	51.88	-176.65	29.61	38.3	37.4
1943-02-07	21	51.88	-176.65	29.60	38.3	37.9
1943-02-07	22	51.88	-176.65	29.61	38.3	37.4
1943-02-07	23	51.88	-176.65	29.62	38.3	37.4
1943-02-07	24	51.88	-176.65	29.64	38.3	38.3
1943-02-08	01	51.88	-176.65	29.65	38.3	38.3
1943-02-08	02	51.88	-176.65	29.67	37.4	37.4
1943-02-08	03	51.88	-176.65	29.70	37.4	37.4
1943-02-08	04	51.88	-176.65	29.71	38.3	37.9
1943-02-08	05	51.88	-176.65	29.74	37.4	36.9
1943-02-08	06	51.88	-176.65	29.75	36.3	36.3
1943-02-08	07	51.88	-176.65	29.77	36.3	36.3
1943-02-08	08	51.88	-176.65	29.81	36.3	35.9
1943-02-08	09	51.88	-176.65	29.84	36.3	35.9
1943-02-08	10	51.88	-176.65	29.87	36.3	35.9
1943-02-08	11	51.88	-176.65	29.88	37.4	36.1
1943-02-08	12	51.88	-176.65	29.89	37.4	36.5
1943-02-08	13	51.88	-176.65	29.90	37.4	36.1
1943-02-08	14	51.88	-176.65	29.92	38.3	36.2
1943-02-08	15	51.88	-176.65	29.95	38.3	36.2
1943-02-08	16	51.88	-176.65	29.95	39.4	37.6
1943-02-08	17	51.88	-176.65	29.92	36.3	35.5
